,artist_names,track_id,popularity,Value
5797,The Who,7cNRqg0lbiqBaGeOlA4AEU,68.0, hard rock
5798,The Who,7cNRqg0lbiqBaGeOlA4AEU,68.0, mellow gold
5799,The Who,7cNRqg0lbiqBaGeOlA4AEU,68.0, psychedelic rock
5800,The Who,7cNRqg0lbiqBaGeOlA4AEU,68.0, rock
5801,The Drifters,3yO1OjqT59JyjHaQZcCYDX,59.0,adult standards
5802,The Drifters,3yO1OjqT59JyjHaQZcCYDX,59.0, brill building pop
5803,The Drifters,3yO1OjqT59JyjHaQZcCYDX,59.0, bubblegum pop
5804,The Drifters,3yO1OjqT59JyjHaQZcCYDX,59.0, rock-and-roll
5805,The Drifters,3yO1OjqT59JyjHaQZcCYDX,59.0, rockabilly
5806,The Drifters,3yO1OjqT59JyjHaQZcCYDX,59.0, soul
5807,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0,art punk
5808,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, art rock
5809,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, dance rock
5810,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, funk rock
5811,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, new wave
5812,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, permanent wave
5813,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, post-punk
5814,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, rock
5815,Talking Heads,0XnhQGfqfi5CnZXcONJuI5,69.0, zolo
5816,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0,brill building pop
5817,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0, bubblegum pop
5818,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0, classic rock
5819,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0, folk rock
5820,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0, mellow gold
5821,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0, psychedelic rock
5822,The Young Rascals,5R1OrIp58SRUTkRUeIjghA,48.0, rock-and-roll
5823,James Brown,4pNiE4LCVV74vfIBaUHm1b,63.0,funk
5824,James Brown,4pNiE4LCVV74vfIBaUHm1b,63.0, soul
5825,Stevie Wonder,5bxBosfOC3upyOK9tjxZ35,75.0,funk
5826,Stevie Wonder,5bxBosfOC3upyOK9tjxZ35,75.0, indie r&b
5827,Stevie Wonder,5bxBosfOC3upyOK9tjxZ35,75.0, motown
5828,Stevie Wonder,5bxBosfOC3upyOK9tjxZ35,75.0, quiet storm
5829,Stevie Wonder,5bxBosfOC3upyOK9tjxZ35,75.0, soul
5830,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0,alternative rock
5831,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, dream pop
5832,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, gothic rock
5833,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, new romantic
5834,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, new wave
5835,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, new wave pop
5836,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, post-punk
5837,Siouxsie and the Banshees,66hdYurKbEfP74fvWtR7mj,59.0, uk post-punk
5838,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0,album rock
5839,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, art rock
5840,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, blues rock
5841,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, classic rock
5842,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, folk rock
5843,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, glam rock
5844,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, protopunk
5845,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, psychedelic rock
5846,T. Rex,7H6ev70Weq6DdpZyyTmUXk,62.0, rock
5847,"""Destinys Child""",10nyNJ6zNy2YVYLrcwLccB,71.0,dance pop
5848,"""Destinys Child""",10nyNJ6zNy2YVYLrcwLccB,71.0, girl group
5849,"""Destinys Child""",10nyNJ6zNy2YVYLrcwLccB,71.0, hip pop
5850,"""Destinys Child""",10nyNJ6zNy2YVYLrcwLccB,71.0, pop
5851,"""Destinys Child""",10nyNJ6zNy2YVYLrcwLccB,71.0, r&b
5852,"""Destinys Child""",10nyNJ6zNy2YVYLrcwLccB,71.0, urban contemporary
5853,Radiohead,1dtE4TnOtr7jxMB93IPS72,79.0,alternative rock
5854,Radiohead,1dtE4TnOtr7jxMB93IPS72,79.0, art rock
5855,Radiohead,1dtE4TnOtr7jxMB93IPS72,79.0, melancholia
5856,Radiohead,1dtE4TnOtr7jxMB93IPS72,79.0, oxford indie
5857,Radiohead,1dtE4TnOtr7jxMB93IPS72,79.0, permanent wave
5858,Radiohead,1dtE4TnOtr7jxMB93IPS72,79.0, rock
5859,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0,acoustic blues
5860,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0, blues
5861,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0, country blues
5862,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0, delta blues
5863,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0, texas blues
5864,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0, traditional blues
5865,Lead Belly,7AvrJG89s3bVBWNqaLa8Le,40.0, traditional folk
5866,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0,atmospheric dnb
5867,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0, big beat
5868,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0, drum and bass
5869,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0, drumfunk
5870,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0, electronica
5871,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0, hardcore techno
5872,Goldie,7li50WNrVwtaQPdn7DbX7s,39.0, jungle
5873,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0,canadian singer-songwriter
5874,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, classic canadian rock
5875,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, classic rock
5876,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, mellow gold
5877,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, permanent wave
5878,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, rock
5879,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, roots rock
5880,Neil Young,3vZO25GdYuqFrR1kzZADnp,62.0, singer-songwriter
5881,Crazy Horse,5cfYurP1XKldMBtvBBJiTs,39.0,folk rock
5882,Crazy Horse,5cfYurP1XKldMBtvBBJiTs,39.0, roots rock
5883,Fugees,6wXZ56sKUCt8bicp8DJjmA,66.0,east coast hip hop
5884,Fugees,6wXZ56sKUCt8bicp8DJjmA,66.0, gangster rap
5885,Fugees,6wXZ56sKUCt8bicp8DJjmA,66.0, hip hop
5886,Fugees,6wXZ56sKUCt8bicp8DJjmA,66.0, new jersey rap
5887,Ms. Lauryn Hill,6TYR3IVgIwDK6ydc2EPEQq,71.0,alternative r&b
5888,Ms. Lauryn Hill,6TYR3IVgIwDK6ydc2EPEQq,71.0, conscious hip hop
5889,Ms. Lauryn Hill,6TYR3IVgIwDK6ydc2EPEQq,71.0, neo soul
5890,Ms. Lauryn Hill,6TYR3IVgIwDK6ydc2EPEQq,71.0, new jersey rap
5891,Ms. Lauryn Hill,6TYR3IVgIwDK6ydc2EPEQq,71.0, r&b
5892,Ms. Lauryn Hill,6TYR3IVgIwDK6ydc2EPEQq,71.0, urban contemporary
5893,Wyclef Jean,7LoGfKBAaOl0nxhodJ1240,70.0,rap kreyol
5894,Pras,5G2g1EbEtFSMkMbAnhl7FV,62.0,new jersey rap
5895,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0,album rock
5896,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, blues rock
5897,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, classic rock
5898,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, country rock
5899,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, double drumming
5900,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, electric blues
5901,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, folk rock
5902,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, hard rock
5903,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, jam band
5904,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, mellow gold
5905,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, rock
5906,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, roots rock
5907,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, singer-songwriter
5908,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, soft rock
5909,Allman Brothers Band,7L93GESzq43UkKUt5FsOCq,63.0, southern rock
5910,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0,adult standards
5911,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, brill building pop
5912,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, doo-wop
5913,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, louisiana blues
5914,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, memphis blues
5915,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, new orleans blues
5916,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, rhythm and blues
5917,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, rock-and-roll
5918,Lloyd Price,391TUcoPonqYykPkSZ5Z9U,45.0, rockabilly
5919,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0,adult standards
5920,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, brill building pop
5921,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, chicago soul
5922,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, classic soul
5923,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, disco
5924,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, funk
5925,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, quiet storm
5926,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, rhythm and blues
5927,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, rock-and-roll
5928,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, rockabilly
5929,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, soul
5930,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, disco
5931,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, funk
5932,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, popping
5933,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, post-disco
5934,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, quiet storm
5935,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, soul
5936,"Jackie Wilson, Cameo, Pixies",5H0laZ62yDUPuKvHef8niK,61.0, urban contemporary
5937,House Of Pain,4Lz7zvtWOXJlJ591pSo7Tu,60.0,gangster rap
5938,House Of Pain,4Lz7zvtWOXJlJ591pSo7Tu,60.0, hardcore hip hop
5939,House Of Pain,4Lz7zvtWOXJlJ591pSo7Tu,60.0, hip hop
5940,House Of Pain,4Lz7zvtWOXJlJ591pSo7Tu,60.0, rap
5941,House Of Pain,4Lz7zvtWOXJlJ591pSo7Tu,60.0, rap rock
5942,House Of Pain,4Lz7zvtWOXJlJ591pSo7Tu,60.0, west coast rap
5943,The Drifters,53SqGkNJAYLss9AgbduTqQ,59.0,adult standards
5944,The Drifters,53SqGkNJAYLss9AgbduTqQ,59.0, brill building pop
5945,The Drifters,53SqGkNJAYLss9AgbduTqQ,59.0, bubblegum pop
5946,The Drifters,53SqGkNJAYLss9AgbduTqQ,59.0, rock-and-roll
5947,The Drifters,53SqGkNJAYLss9AgbduTqQ,59.0, rockabilly
5948,The Drifters,53SqGkNJAYLss9AgbduTqQ,59.0, soul
5949,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0,blues rock
5950,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, british blues
5951,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, british invasion
5952,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, classic rock
5953,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, classic uk pop
5954,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, folk rock
5955,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, freakbeat
5956,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, merseybeat
5957,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, protopunk
5958,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, psychedelic rock
5959,Small Faces,5TiUTAPurormiQX9gE0CAQ,48.0, rock
5960,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0,art rock
5961,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, dance rock
5962,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, madchester
5963,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, new romantic
5964,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, new wave
5965,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, new wave pop
5966,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, permanent wave
5967,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, pop rock
5968,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, post-punk
5969,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, rock
5970,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, synthpop
5971,New Order,4RNOUxyYIgXYwZb6sYDWmS,66.0, uk post-punk
5972,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0,art pop
5973,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, dance pop
5974,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, electropop
5975,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, europop
5976,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, pop
5977,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, scandipop
5978,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, swedish electropop
5979,Robyn,79nJj5dMyTsUzKvN5jUXsJ,61.0, swedish pop
5980,Kleerup,0Fnb2pfBfu0ka33d6Yki17,47.0,electropop
5981,Kleerup,0Fnb2pfBfu0ka33d6Yki17,47.0, metropopolis
5982,Kleerup,0Fnb2pfBfu0ka33d6Yki17,47.0, swedish electropop
5983,Kleerup,0Fnb2pfBfu0ka33d6Yki17,47.0, swedish pop
5984,The Chords,2BcOZ4vOeu2qZowIHrvTYy,51.0,doo-wop
5985,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0,album rock
5986,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, art rock
5987,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, beatlesque
5988,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, classic rock
5989,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, folk rock
5990,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, mellow gold
5991,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, rock
5992,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, singer-songwriter
5993,Wings,1JO1xLtVc8mWhIoE3YaCL0,64.0, soft rock
5994,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0,adult standards
5995,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0, classic soul
5996,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0, jazz blues
5997,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0, piano blues
5998,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0, soul
5999,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0, soul blues
6000,Ray Charles,3olYZQTYOLYNImERBnZZqm,66.0, vocal jazz
6001,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0,album rock
6002,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, classic rock
6003,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, country rock
6004,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, folk
6005,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, folk rock
6006,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, rock
6007,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, roots rock
6008,Bob Dylan,6sBPjgvLZzHHrpxbBDjmdE,71.0, singer-songwriter
6009,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0,dance pop
6010,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0, pop
6011,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0, brill building pop
6012,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0, bubblegum pop
6013,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0, classic rock
6014,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0, folk rock
6015,"Madonna, The Turtles",5jzKL4BDMClWqRguW5qZvh,68.0, psychedelic rock
6016,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0,art pop
6017,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, dance pop
6018,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, electropop
6019,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, europop
6020,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, pop
6021,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, scandipop
6022,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, swedish electropop
6023,Robyn,4LcrHUkRmXG3c0YD5VYutn,61.0, swedish pop
6024,Buddy Holly & The Crickets,0WwmFdGXe7Yky4T2J1oqLk,41.0,brill building pop
6025,Buddy Holly & The Crickets,0WwmFdGXe7Yky4T2J1oqLk,41.0, rock-and-roll
6026,Buddy Holly & The Crickets,0WwmFdGXe7Yky4T2J1oqLk,41.0, rockabilly
6027,Katy Perry,722tgOgdIbNe3BEyLnejw4,84.0,dance pop
6028,Katy Perry,722tgOgdIbNe3BEyLnejw4,84.0, pop
6029,Danny & The Juniors,5EoYc5wvRYOtkudLfrjsL1,44.0,brill building pop
6030,Danny & The Juniors,5EoYc5wvRYOtkudLfrjsL1,44.0, doo-wop
6031,Danny & The Juniors,5EoYc5wvRYOtkudLfrjsL1,44.0, rhythm and blues
6032,Danny & The Juniors,5EoYc5wvRYOtkudLfrjsL1,44.0, rock-and-roll
6033,Danny & The Juniors,5EoYc5wvRYOtkudLfrjsL1,44.0, rockabilly
6034,Hank Williams,5yR9u8QiOt8hJaddv32oo7,57.0,honky tonk
6035,Hank Williams,5yR9u8QiOt8hJaddv32oo7,57.0, traditional country
6036,Hank Williams,5yR9u8QiOt8hJaddv32oo7,57.0, yodeling
6037,Drifting Cowboys,701oRFDRzsz3WdhCFOtUJj,54.0,
6038,The Rolling Stones,263Iuyk08ks1v6FIudUIGD,78.0,british invasion
6039,The Rolling Stones,263Iuyk08ks1v6FIudUIGD,78.0, classic rock
6040,The Rolling Stones,263Iuyk08ks1v6FIudUIGD,78.0, rock
6041,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0,alternative hip hop
6042,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, conscious hip hop
6043,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, east coast hip hop
6044,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, gangster rap
6045,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, golden age hip hop
6046,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, hardcore hip hop
6047,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, hip hop
6048,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, jazz rap
6049,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, queens hip hop
6050,A Tribe Called Quest,3wUX7HpXS382s1DHTRouVk,66.0, rap
6051,Parliament,1v1PV2wERHiMPesMWX0qmO,52.0,afrofuturism
6052,Parliament,1v1PV2wERHiMPesMWX0qmO,52.0, funk
6053,Parliament,1v1PV2wERHiMPesMWX0qmO,52.0, funk rock
6054,Parliament,1v1PV2wERHiMPesMWX0qmO,52.0, p funk
6055,Parliament,1v1PV2wERHiMPesMWX0qmO,52.0, soul
6056,Vince Staples,4uQ7wYsuL0DryknoDc11Hk,68.0,conscious hip hop
6057,Vince Staples,4uQ7wYsuL0DryknoDc11Hk,68.0, escape room
6058,Vince Staples,4uQ7wYsuL0DryknoDc11Hk,68.0, hip hop
6059,Vince Staples,4uQ7wYsuL0DryknoDc11Hk,68.0, rap
6060,Vince Staples,4uQ7wYsuL0DryknoDc11Hk,68.0, underground hip hop
6061,Queen,7GqWnsKhMtEW0nzki5o0d8,85.0,classic rock
6062,Queen,7GqWnsKhMtEW0nzki5o0d8,85.0, glam rock
6063,Queen,7GqWnsKhMtEW0nzki5o0d8,85.0, rock
6064,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0,alternative rock
6065,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0, art rock
6066,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0, madchester
6067,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0, new wave
6068,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0, post-punk
6069,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0, rock
6070,Joy Division,6tXzHS2nbQug3YbWoFnYIl,64.0, uk post-punk
6071,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0,album rock
6072,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, art rock
6073,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, classic rock
6074,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, country rock
6075,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, folk rock
6076,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, mellow gold
6077,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, psychedelic rock
6078,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, rock
6079,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, soft rock
6080,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,68.0, yacht rock
6081,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,65.0,chamber pop
6082,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,65.0, folk
6083,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,65.0, indie pop
6084,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,65.0, indie rock
6085,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,65.0, seattle indie
6086,Fleet Foxes,02VdHwnGhy5fTW2CTZkYsb,65.0, stomp and holler
6087,Beck,47OEl1PttAFxNEf9KRmx23,66.0,alternative rock
6088,Beck,47OEl1PttAFxNEf9KRmx23,66.0, anti-folk
6089,Beck,47OEl1PttAFxNEf9KRmx23,66.0, indie rock
6090,Beck,47OEl1PttAFxNEf9KRmx23,66.0, modern rock
6091,Beck,47OEl1PttAFxNEf9KRmx23,66.0, permanent wave
6092,Beck,47OEl1PttAFxNEf9KRmx23,66.0, rock
6093,Santana,7cDxjUnMitNKQC5c8RQUko,71.0,blues rock
6094,Santana,7cDxjUnMitNKQC5c8RQUko,71.0, classic rock
6095,Santana,7cDxjUnMitNKQC5c8RQUko,71.0, mexican classic rock
6096,Edwyn Collins,6XOINCZBv8Q7RXgNNiTwIN,48.0,britpop
6097,Edwyn Collins,6XOINCZBv8Q7RXgNNiTwIN,48.0, scottish new wave
6098,Edwyn Collins,6XOINCZBv8Q7RXgNNiTwIN,48.0, solo wave
6099,Curtis Mayfield,4XsH9zBWPOCdXoH9ZDdS8r,59.0,chicago soul
6100,Curtis Mayfield,4XsH9zBWPOCdXoH9ZDdS8r,59.0, classic soul
6101,Curtis Mayfield,4XsH9zBWPOCdXoH9ZDdS8r,59.0, funk
6102,Curtis Mayfield,4XsH9zBWPOCdXoH9ZDdS8r,59.0, soul
6103,Chuck Berry,4GWHrdyVTC0AWwuRgoWzE7,65.0,classic rock
6104,Chuck Berry,4GWHrdyVTC0AWwuRgoWzE7,65.0, rock
6105,Chuck Berry,4GWHrdyVTC0AWwuRgoWzE7,65.0, rock-and-roll
6106,Chuck Berry,4GWHrdyVTC0AWwuRgoWzE7,65.0, rockabilly
6107,Chris Isaak,7w5AOd6HrDIHewHfpABEss,64.0,mellow gold
6108,The Specials,5PLkbN1xEJ3KoF1tyqjpfZ,54.0,punk
6109,The Specials,5PLkbN1xEJ3KoF1tyqjpfZ,54.0, ska
6110,The Specials,5PLkbN1xEJ3KoF1tyqjpfZ,54.0, ska revival
6111,The Streets,3PEx44by2Pe7E6M8tgqE5N,56.0,birmingham hip hop
6112,The Streets,3PEx44by2Pe7E6M8tgqE5N,56.0, grime
6113,The Streets,3PEx44by2Pe7E6M8tgqE5N,56.0, uk garage
6114,MGMT,3FtYbEfBqAlGO46NUDQSAt,75.0,alternative dance
6115,MGMT,3FtYbEfBqAlGO46NUDQSAt,75.0, indietronica
6116,MGMT,3FtYbEfBqAlGO46NUDQSAt,75.0, modern rock
6117,MGMT,3FtYbEfBqAlGO46NUDQSAt,75.0, rock
6118,Van Halen,3KhF2YiNpJvGpfiCW45R6D,72.0,album rock
6119,Van Halen,3KhF2YiNpJvGpfiCW45R6D,72.0, classic rock
6120,Van Halen,3KhF2YiNpJvGpfiCW45R6D,72.0, hard rock
6121,Van Halen,3KhF2YiNpJvGpfiCW45R6D,72.0, metal
6122,Van Halen,3KhF2YiNpJvGpfiCW45R6D,72.0, rock
6123,Madonna,3ibAzRj9JnowdoLkyllk3n,77.0,dance pop
6124,Madonna,3ibAzRj9JnowdoLkyllk3n,77.0, pop
6125,Clipse,3XrvEifl0hIzgBGUa5jBLS,55.0,alternative hip hop
6126,Clipse,3XrvEifl0hIzgBGUa5jBLS,55.0, gangster rap
6127,Clipse,3XrvEifl0hIzgBGUa5jBLS,55.0, hardcore hip hop
6128,Clipse,3XrvEifl0hIzgBGUa5jBLS,55.0, hip hop
6129,Clipse,3XrvEifl0hIzgBGUa5jBLS,55.0, rap
6130,Clipse,3XrvEifl0hIzgBGUa5jBLS,55.0, southern hip hop
