,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
696,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4
697,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,audio_features,1DndHckdH9m5rp6gYP086b,spotify:track:1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4
698,0.562,0.793,7,-7.774,1,0.0526,0.705,0.0,0.222,0.57,140.838,audio_features,1QLr0zOu6fv5hLEHOwdr21,spotify:track:1QLr0zOu6fv5hLEHOwdr21,https://api.spotify.com/v1/tracks/1QLr0zOu6fv5hLEHOwdr21,https://api.spotify.com/v1/audio-analysis/1QLr0zOu6fv5hLEHOwdr21,215920,4
699,0.756,0.687,11,-7.76,0,0.0435,0.064,0.0,0.25,0.914,106.247,audio_features,4o7pdbMDw6XwfXZFCZDoUH,spotify:track:4o7pdbMDw6XwfXZFCZDoUH,https://api.spotify.com/v1/tracks/4o7pdbMDw6XwfXZFCZDoUH,https://api.spotify.com/v1/audio-analysis/4o7pdbMDw6XwfXZFCZDoUH,178093,4
700,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,audio_features,760clbeDBWmBsBLbszWuNZ,spotify:track:760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/tracks/760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/audio-analysis/760clbeDBWmBsBLbszWuNZ,164547,4
701,0.6,0.869,0,-5.126,1,0.0302,0.00345,0.441,0.311,0.56,117.064,audio_features,0lVdukU9ejbFQwZIhg47hx,spotify:track:0lVdukU9ejbFQwZIhg47hx,https://api.spotify.com/v1/tracks/0lVdukU9ejbFQwZIhg47hx,https://api.spotify.com/v1/audio-analysis/0lVdukU9ejbFQwZIhg47hx,215267,4
702,0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,audio_features,1mnqraQ8oV8MX92rdOFLWW,spotify:track:1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/tracks/1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/audio-analysis/1mnqraQ8oV8MX92rdOFLWW,238760,5
703,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4
704,0.75,0.79,0,-5.935,1,0.116,0.0148,0.0115,0.111,0.946,157.432,audio_features,0Nn4RrvVfwSSLDvkhdRc1n,spotify:track:0Nn4RrvVfwSSLDvkhdRc1n,https://api.spotify.com/v1/tracks/0Nn4RrvVfwSSLDvkhdRc1n,https://api.spotify.com/v1/audio-analysis/0Nn4RrvVfwSSLDvkhdRc1n,206787,4
705,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,audio_features,2YodwKJnbPyNKe8XXSE9V7,spotify:track:2YodwKJnbPyNKe8XXSE9V7,https://api.spotify.com/v1/tracks/2YodwKJnbPyNKe8XXSE9V7,https://api.spotify.com/v1/audio-analysis/2YodwKJnbPyNKe8XXSE9V7,257053,4
706,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4
707,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,219333,4
708,0.767,0.776,2,-8.915,1,0.144,0.0143,0.0,0.326,0.608,111.686,audio_features,3Yxmpx64AdWAzG3qAD4Dty,spotify:track:3Yxmpx64AdWAzG3qAD4Dty,https://api.spotify.com/v1/tracks/3Yxmpx64AdWAzG3qAD4Dty,https://api.spotify.com/v1/audio-analysis/3Yxmpx64AdWAzG3qAD4Dty,301893,4
709,0.515,0.89,4,-9.174,0,0.0483,0.343,0.254,0.708,0.527,122.042,audio_features,71yqVwxmGUFUTm5CF9viEH,spotify:track:71yqVwxmGUFUTm5CF9viEH,https://api.spotify.com/v1/tracks/71yqVwxmGUFUTm5CF9viEH,https://api.spotify.com/v1/audio-analysis/71yqVwxmGUFUTm5CF9viEH,313387,4
710,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,audio_features,1lqMLr9Wj7SM2F9AikGcxN,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4
711,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,audio_features,12dU3vAh6AFoJkisorfoUl,spotify:track:12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/tracks/12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/audio-analysis/12dU3vAh6AFoJkisorfoUl,289560,4
712,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
713,0.841,0.674,3,-5.684,1,0.168,0.448,0.000109,0.0386,0.88,116.451,audio_features,49NSiepWurbGthu0LTk0wZ,spotify:track:49NSiepWurbGthu0LTk0wZ,https://api.spotify.com/v1/tracks/49NSiepWurbGthu0LTk0wZ,https://api.spotify.com/v1/audio-analysis/49NSiepWurbGthu0LTk0wZ,285826,4
714,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,audio_features,2NBQmPrOEEjA8VbeWOQGxO,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,266067,4
715,0.869,0.796,4,-2.001,1,0.034,0.0348,1.01e-05,0.111,0.726,117.99,audio_features,4dmCLAZbWYT0qtcG7GVMdb,spotify:track:4dmCLAZbWYT0qtcG7GVMdb,https://api.spotify.com/v1/tracks/4dmCLAZbWYT0qtcG7GVMdb,https://api.spotify.com/v1/audio-analysis/4dmCLAZbWYT0qtcG7GVMdb,204907,4
716,0.368,0.936,4,-3.207,1,0.0623,0.0146,0.00192,0.0923,0.568,164.427,audio_features,2EtZFeLn9msgg4qJzT9Vql,spotify:track:2EtZFeLn9msgg4qJzT9Vql,https://api.spotify.com/v1/tracks/2EtZFeLn9msgg4qJzT9Vql,https://api.spotify.com/v1/audio-analysis/2EtZFeLn9msgg4qJzT9Vql,203733,4
717,0.761,0.721,2,-5.529,1,0.0392,0.000103,0.0761,0.103,0.39,135.181,audio_features,0RUpgzacb8DwZB5B3IPO23,spotify:track:0RUpgzacb8DwZB5B3IPO23,https://api.spotify.com/v1/tracks/0RUpgzacb8DwZB5B3IPO23,https://api.spotify.com/v1/audio-analysis/0RUpgzacb8DwZB5B3IPO23,427200,4
718,0.458,0.364,9,-13.126,1,0.0431,0.467,0.0,0.197,0.3,154.215,audio_features,37i6z8YqVrsvlx9jAaF6Rf,spotify:track:37i6z8YqVrsvlx9jAaF6Rf,https://api.spotify.com/v1/tracks/37i6z8YqVrsvlx9jAaF6Rf,https://api.spotify.com/v1/audio-analysis/37i6z8YqVrsvlx9jAaF6Rf,444053,4
719,0.373,0.868,2,-9.762,1,0.0398,0.245,2.07e-06,0.0743,0.75,135.832,audio_features,6Ht0wBgRgLQPjIQKks766b,spotify:track:6Ht0wBgRgLQPjIQKks766b,https://api.spotify.com/v1/tracks/6Ht0wBgRgLQPjIQKks766b,https://api.spotify.com/v1/audio-analysis/6Ht0wBgRgLQPjIQKks766b,227267,4
720,0.325,0.657,0,-8.203,1,0.0422,0.0276,0.000345,0.0788,0.221,183.156,audio_features,55MEbqyxZphjB0beZ7YT0f,spotify:track:55MEbqyxZphjB0beZ7YT0f,https://api.spotify.com/v1/tracks/55MEbqyxZphjB0beZ7YT0f,https://api.spotify.com/v1/audio-analysis/55MEbqyxZphjB0beZ7YT0f,239533,4
721,0.566,0.245,1,-16.919,1,0.0636,0.897,0.00238,0.134,0.781,168.766,audio_features,6DDhXGwCHmzT3EVoXr9lS2,spotify:track:6DDhXGwCHmzT3EVoXr9lS2,https://api.spotify.com/v1/tracks/6DDhXGwCHmzT3EVoXr9lS2,https://api.spotify.com/v1/audio-analysis/6DDhXGwCHmzT3EVoXr9lS2,182666,3
722,0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,audio_features,2YxXuCdbUpil3P7tRjhW1t,spotify:track:2YxXuCdbUpil3P7tRjhW1t,https://api.spotify.com/v1/tracks/2YxXuCdbUpil3P7tRjhW1t,https://api.spotify.com/v1/audio-analysis/2YxXuCdbUpil3P7tRjhW1t,196613,4
723,0.514,0.624,0,-9.287,0,0.0842,0.513,0.00517,0.307,0.755,166.726,audio_features,3VgrSJEKBRT3xmwzpaxxEF,spotify:track:3VgrSJEKBRT3xmwzpaxxEF,https://api.spotify.com/v1/tracks/3VgrSJEKBRT3xmwzpaxxEF,https://api.spotify.com/v1/audio-analysis/3VgrSJEKBRT3xmwzpaxxEF,163053,4
724,0.545,0.578,2,-8.745,1,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,audio_features,4QQEzkxcONBthDLfzqIh9S,spotify:track:4QQEzkxcONBthDLfzqIh9S,https://api.spotify.com/v1/tracks/4QQEzkxcONBthDLfzqIh9S,https://api.spotify.com/v1/audio-analysis/4QQEzkxcONBthDLfzqIh9S,238907,4
725,0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,audio_features,6zFsz86nAj5gcvzyVqNL3k,spotify:track:6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/audio-analysis/6zFsz86nAj5gcvzyVqNL3k,171333,4
726,0.794,0.662,6,-4.913,0,0.249,0.0789,0.0,0.0937,0.683,93.053,audio_features,6Wnlq1Pu3I0BajLvxn05Vr,spotify:track:6Wnlq1Pu3I0BajLvxn05Vr,https://api.spotify.com/v1/tracks/6Wnlq1Pu3I0BajLvxn05Vr,https://api.spotify.com/v1/audio-analysis/6Wnlq1Pu3I0BajLvxn05Vr,284640,4
727,0.755,0.692,7,-13.906,1,0.346,0.0127,0.0,0.69,0.651,99.771,audio_features,1zONdCQrEJ4t3mlzKQADEN,spotify:track:1zONdCQrEJ4t3mlzKQADEN,https://api.spotify.com/v1/tracks/1zONdCQrEJ4t3mlzKQADEN,https://api.spotify.com/v1/audio-analysis/1zONdCQrEJ4t3mlzKQADEN,302800,4
728,0.194,0.922,4,-6.208,1,0.0534,0.0026,0.232,0.686,0.681,172.679,audio_features,0mlwPYU0ApElSjZN4yA4L9,spotify:track:0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/tracks/0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/audio-analysis/0mlwPYU0ApElSjZN4yA4L9,192853,4
729,0.884,0.472,11,-13.776,1,0.346,0.0142,0.0,0.142,0.826,98.425,audio_features,0VAoDsKh7Or84V8xP7p1Fs,spotify:track:0VAoDsKh7Or84V8xP7p1Fs,https://api.spotify.com/v1/tracks/0VAoDsKh7Or84V8xP7p1Fs,https://api.spotify.com/v1/audio-analysis/0VAoDsKh7Or84V8xP7p1Fs,319493,4
730,0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,audio_features,3D9iV6cYkYJRAPFO6DRKIE,spotify:track:3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/tracks/3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/audio-analysis/3D9iV6cYkYJRAPFO6DRKIE,257787,4
731,0.326,0.841,0,-7.14,1,0.0858,4.56e-05,0.028,0.251,0.449,130.723,audio_features,1RZlGlz8eXT1KmJYpqFRzH,spotify:track:1RZlGlz8eXT1KmJYpqFRzH,https://api.spotify.com/v1/tracks/1RZlGlz8eXT1KmJYpqFRzH,https://api.spotify.com/v1/audio-analysis/1RZlGlz8eXT1KmJYpqFRzH,258912,4
732,0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,audio_features,25yQPHgC35WNnnOUqFhgVR,spotify:track:25yQPHgC35WNnnOUqFhgVR,https://api.spotify.com/v1/tracks/25yQPHgC35WNnnOUqFhgVR,https://api.spotify.com/v1/audio-analysis/25yQPHgC35WNnnOUqFhgVR,208467,1
733,0.934,0.826,7,-4.34,1,0.268,0.0241,4.32e-06,0.0934,0.301,104.741,audio_features,0AOeHlRaiVoSMjjoB5fB5i,spotify:track:0AOeHlRaiVoSMjjoB5fB5i,https://api.spotify.com/v1/tracks/0AOeHlRaiVoSMjjoB5fB5i,https://api.spotify.com/v1/audio-analysis/0AOeHlRaiVoSMjjoB5fB5i,224960,4
734,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
735,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,272000,4
736,0.425,0.242,0,-15.424,1,0.0267,0.88,0.0118,0.195,0.477,92.472,audio_features,39Bd345OWEhRNyfayhp9gv,spotify:track:39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/tracks/39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/audio-analysis/39Bd345OWEhRNyfayhp9gv,228160,4
737,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,audio_features,6UBjSnyP1O5W5ndJoO9vUk,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/tracks/6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/audio-analysis/6UBjSnyP1O5W5ndJoO9vUk,324423,4
738,0.833,0.716,9,-11.265,1,0.04,0.533,0.0,0.058,0.9,104.8,audio_features,0DPdnWavHdhB5hJ6O0qS6d,spotify:track:0DPdnWavHdhB5hJ6O0qS6d,https://api.spotify.com/v1/tracks/0DPdnWavHdhB5hJ6O0qS6d,https://api.spotify.com/v1/audio-analysis/0DPdnWavHdhB5hJ6O0qS6d,186627,4
739,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4
740,0.582,0.575,7,-11.89,1,0.0529,0.713,3.5e-06,0.152,0.558,140.597,audio_features,2XkuSbp5say8nZW8g6156Z,spotify:track:2XkuSbp5say8nZW8g6156Z,https://api.spotify.com/v1/tracks/2XkuSbp5say8nZW8g6156Z,https://api.spotify.com/v1/audio-analysis/2XkuSbp5say8nZW8g6156Z,140867,4
741,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,audio_features,5pyVqlqThcxI7tPDjHIzPh,spotify:track:5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/tracks/5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/audio-analysis/5pyVqlqThcxI7tPDjHIzPh,232907,4
742,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,214733,4
743,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,audio_features,0vFOzaXqZHahrZp6enQwQb,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,382834,1
744,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,audio_features,1Eolhana7nKHYpcYpdVcT5,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/tracks/1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/audio-analysis/1Eolhana7nKHYpcYpdVcT5,145747,4
745,0.473,0.118,8,-20.098,1,0.0339,0.852,0.735,0.112,0.0921,114.521,audio_features,3Uh7rAb7F0XGVpEEDwfH1k,spotify:track:3Uh7rAb7F0XGVpEEDwfH1k,https://api.spotify.com/v1/tracks/3Uh7rAb7F0XGVpEEDwfH1k,https://api.spotify.com/v1/audio-analysis/3Uh7rAb7F0XGVpEEDwfH1k,258680,5
746,0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,audio_features,2kRFrWaLWiKq48YYVdGcm8,spotify:track:2kRFrWaLWiKq48YYVdGcm8,https://api.spotify.com/v1/tracks/2kRFrWaLWiKq48YYVdGcm8,https://api.spotify.com/v1/audio-analysis/2kRFrWaLWiKq48YYVdGcm8,251427,5
747,0.637,0.189,7,-10.726,1,0.0471,0.721,0.0,0.0939,0.695,120.142,audio_features,4FdDorlbJTVHcH3djLbIfn,spotify:track:4FdDorlbJTVHcH3djLbIfn,https://api.spotify.com/v1/tracks/4FdDorlbJTVHcH3djLbIfn,https://api.spotify.com/v1/audio-analysis/4FdDorlbJTVHcH3djLbIfn,255002,4
748,0.371,0.854,2,-5.91,1,0.0288,4.84e-06,0.845,0.0617,0.568,97.517,audio_features,1vnKvlb6cj5NLpd1BMJ2jD,spotify:track:1vnKvlb6cj5NLpd1BMJ2jD,https://api.spotify.com/v1/tracks/1vnKvlb6cj5NLpd1BMJ2jD,https://api.spotify.com/v1/audio-analysis/1vnKvlb6cj5NLpd1BMJ2jD,196600,4
749,0.632,0.893,7,-6.04,1,0.0455,0.0143,5.24e-06,0.0741,0.773,149.97,audio_features,1XT5kxg6Tk0ukCO2vBQN4v,spotify:track:1XT5kxg6Tk0ukCO2vBQN4v,https://api.spotify.com/v1/tracks/1XT5kxg6Tk0ukCO2vBQN4v,https://api.spotify.com/v1/audio-analysis/1XT5kxg6Tk0ukCO2vBQN4v,253800,4
750,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
751,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,audio_features,0wz1LjDb9ZNEYwOmDJ3Q4b,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/audio-analysis/0wz1LjDb9ZNEYwOmDJ3Q4b,149373,4
752,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,audio_features,6dfhF1BDGmhM69fnCb6wSC,spotify:track:6dfhF1BDGmhM69fnCb6wSC,https://api.spotify.com/v1/tracks/6dfhF1BDGmhM69fnCb6wSC,https://api.spotify.com/v1/audio-analysis/6dfhF1BDGmhM69fnCb6wSC,215293,3
753,0.366,0.193,0,-17.042,0,0.0306,0.571,1.86e-06,0.093,0.287,100.274,audio_features,5YniFjdw9nU8jCzvWlVVQC,spotify:track:5YniFjdw9nU8jCzvWlVVQC,https://api.spotify.com/v1/tracks/5YniFjdw9nU8jCzvWlVVQC,https://api.spotify.com/v1/audio-analysis/5YniFjdw9nU8jCzvWlVVQC,253760,4
754,0.886,0.522,7,-7.971,1,0.173,0.0477,0.00108,0.207,0.79,82.439,audio_features,34zWZOSpU2V1ab0PiZCcv4,spotify:track:34zWZOSpU2V1ab0PiZCcv4,https://api.spotify.com/v1/tracks/34zWZOSpU2V1ab0PiZCcv4,https://api.spotify.com/v1/audio-analysis/34zWZOSpU2V1ab0PiZCcv4,229160,4
755,0.56,0.767,11,-9.825,0,0.191,0.51,0.0,0.103,0.961,180.641,audio_features,7ni78Vjslqo2VxiDOahYlV,spotify:track:7ni78Vjslqo2VxiDOahYlV,https://api.spotify.com/v1/tracks/7ni78Vjslqo2VxiDOahYlV,https://api.spotify.com/v1/audio-analysis/7ni78Vjslqo2VxiDOahYlV,187347,4
756,0.776,0.857,11,-4.943,1,0.0704,0.0913,0.000164,0.918,0.799,118.418,audio_features,1D9KEXIrlmPUkMTdYzqgX4,spotify:track:1D9KEXIrlmPUkMTdYzqgX4,https://api.spotify.com/v1/tracks/1D9KEXIrlmPUkMTdYzqgX4,https://api.spotify.com/v1/audio-analysis/1D9KEXIrlmPUkMTdYzqgX4,357493,4
757,0.546,0.169,6,-13.852,0,0.0377,0.976,3.15e-05,0.133,0.549,96.297,audio_features,2KkJj006V93x8d9dXpgmIg,spotify:track:2KkJj006V93x8d9dXpgmIg,https://api.spotify.com/v1/tracks/2KkJj006V93x8d9dXpgmIg,https://api.spotify.com/v1/audio-analysis/2KkJj006V93x8d9dXpgmIg,154467,4
758,0.631,0.308,0,-13.425,1,0.0669,0.194,0.386,0.0913,0.365,168.354,audio_features,4PSSl2dWKhnNKFM0hUfMVy,spotify:track:4PSSl2dWKhnNKFM0hUfMVy,https://api.spotify.com/v1/tracks/4PSSl2dWKhnNKFM0hUfMVy,https://api.spotify.com/v1/audio-analysis/4PSSl2dWKhnNKFM0hUfMVy,174560,4
759,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400,4
760,0.23,0.499,1,-9.041,0,0.0319,0.661,0.0,0.118,0.333,103.605,audio_features,3iuDKH4JanN2BzbFgBn75d,spotify:track:3iuDKH4JanN2BzbFgBn75d,https://api.spotify.com/v1/tracks/3iuDKH4JanN2BzbFgBn75d,https://api.spotify.com/v1/audio-analysis/3iuDKH4JanN2BzbFgBn75d,219200,4
761,0.793,0.362,9,-12.146,0,0.0592,0.0135,1.77e-05,0.216,0.811,133.353,audio_features,0KrYPz4S4mKHeBjCwYJp0s,spotify:track:0KrYPz4S4mKHeBjCwYJp0s,https://api.spotify.com/v1/tracks/0KrYPz4S4mKHeBjCwYJp0s,https://api.spotify.com/v1/audio-analysis/0KrYPz4S4mKHeBjCwYJp0s,226040,4
762,0.677,0.484,9,-10.506,0,0.0325,0.077,4.71e-05,0.134,0.696,123.534,audio_features,79dD64QT2l64W12VkPGjvZ,spotify:track:79dD64QT2l64W12VkPGjvZ,https://api.spotify.com/v1/tracks/79dD64QT2l64W12VkPGjvZ,https://api.spotify.com/v1/audio-analysis/79dD64QT2l64W12VkPGjvZ,247200,4
763,0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,audio_features,4Dq749x2QP6OXTURJ9GGY8,spotify:track:4Dq749x2QP6OXTURJ9GGY8,https://api.spotify.com/v1/tracks/4Dq749x2QP6OXTURJ9GGY8,https://api.spotify.com/v1/audio-analysis/4Dq749x2QP6OXTURJ9GGY8,181800,4
764,0.475,0.429,4,-10.577,1,0.0367,0.311,0.0,0.376,0.34,108.034,audio_features,1Vp8U39YNsDfd6yVuaUq12,spotify:track:1Vp8U39YNsDfd6yVuaUq12,https://api.spotify.com/v1/tracks/1Vp8U39YNsDfd6yVuaUq12,https://api.spotify.com/v1/audio-analysis/1Vp8U39YNsDfd6yVuaUq12,236653,4
765,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4
766,0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,audio_features,7shVwhUdVbHpykOfbzvDc1,spotify:track:7shVwhUdVbHpykOfbzvDc1,https://api.spotify.com/v1/tracks/7shVwhUdVbHpykOfbzvDc1,https://api.spotify.com/v1/audio-analysis/7shVwhUdVbHpykOfbzvDc1,263480,4
767,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,6tMjtHEBwMkxslhOe9SHE8,spotify:track:6tMjtHEBwMkxslhOe9SHE8,https://api.spotify.com/v1/tracks/6tMjtHEBwMkxslhOe9SHE8,https://api.spotify.com/v1/audio-analysis/6tMjtHEBwMkxslhOe9SHE8,190080,3
768,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
769,0.586,0.394,3,-8.574,1,0.224,0.873,0.000105,0.367,0.914,88.607,audio_features,3RnZPBux8nmAnGMnyX0NPi,spotify:track:3RnZPBux8nmAnGMnyX0NPi,https://api.spotify.com/v1/tracks/3RnZPBux8nmAnGMnyX0NPi,https://api.spotify.com/v1/audio-analysis/3RnZPBux8nmAnGMnyX0NPi,182147,4
